t,ppo_mean,ppo_std,ppo_ci_lo,ppo_ci_hi,caetc_mean
111,458.131771,23.557325788019252,441.2798753113396,474.98366668866043,859.1673
112,460.5460800000001,23.66140464564087,443.61973078177454,477.4724292182256,871.37256
113,463.29784100000006,23.750627982217626,446.3076652517806,480.28801674821955,872.0017
114,465.8426740000001,23.91129473486314,448.73756418071576,482.94778381928444,884.20703
115,468.4805950000001,24.12943718750709,451.2194354707315,485.7417545292687,884.2802
116,470.7702039999999,24.19686484290301,453.4608096317905,488.07959836820936,896.4855
117,473.3823480000001,24.253957669706796,456.0321118838552,490.732584116145,896.81885
118,475.83697900000004,24.28342355970538,458.46566425595404,493.20829374404605,909.02423
119,478.130765,24.389706459903326,460.6834200493108,495.57810995068917,909.61847
120,480.43751499999996,24.462328114460323,462.9382196472004,497.9368103527995,921.82367
121,482.994045,24.56652474817364,465.4202118656948,500.56787813430526,922.96045
122,485.586539,24.37597758892758,468.14901509197455,503.0240629080255,935.1658
123,488.276203,24.425462253471864,470.8032798954531,505.7491261045469,935.74866
124,490.35325,24.57762126129965,472.77147889839785,507.93502110160216,947.9539
125,492.978597,24.61754272566485,475.3682678031677,510.58892619683223,948.63043
126,495.4022930000001,24.839972287315494,477.632847280149,513.1717387198512,960.8357
127,497.455138,24.659257000385963,479.8149682086684,515.0953077913315,961.08606
128,500.3620039999999,24.51896975394367,482.82218965923045,517.9018183407693,973.29126
129,502.753262,24.587706097373513,485.16427664126684,520.3422473587332,973.797
130,505.21119899999997,24.56092267134092,487.6413733500448,522.7810246499552,986.0022
131,508.45899899999995,24.54776536448682,490.8985855203668,526.019412479633,986.1001
132,510.3082660000001,24.454239900003333,492.8147566072694,527.8017753927309,998.3053
133,512.8855120000001,24.580491960819394,495.3016873236715,530.4693366763286,999.59564
134,515.281213,24.68660192815442,497.621481825746,532.940944174254,1011.80084
135,517.4106830000001,24.820718577755894,499.655010554248,535.1663554457521,1012.44916
136,520.201584,25.00779935643285,502.312082027247,538.091085972753,1024.6543
137,523.135126,25.04536278820946,505.21875276691367,541.0514992330864,1025.7755
138,525.3845680000001,25.0913396601456,507.4353048940593,543.3338311059408,1037.9808
139,527.974276,25.190674555761134,509.9539529904768,545.9945990095233,1038.5192
140,530.821815,25.182996234235002,512.8069847308068,548.8366452691932,1050.7244
141,533.187587,25.122419264279156,515.2160908846074,551.1590831153926,1052.2566
142,535.467507,25.100928531994377,517.5113844283617,553.4236295716382,1064.4617
143,537.781929,25.2796251947481,519.6979745365869,555.8658834634131,1064.5413
144,540.5745680000001,25.502160856295124,522.3314211142747,558.8177148857255,1076.7466
145,542.618499,25.41533262257185,524.4374652909017,560.7995327090983,1077.0874
