t,ppo_mean,ppo_std,ppo_ci_lo,ppo_ci_hi,caetc_mean,da_ref_mean,planner_first-best_mean
86,1223.47246,45.69836660876771,1190.7818178548387,1256.1631021451612,685.2533,2006.5632,2036.909
87,1242.85018,45.79950021403193,1210.0871912318871,1275.6131687681127,708.40216,2029.8954,2060.594
88,1261.16181,45.915246938279886,1228.316021013353,1294.007598986647,708.40216,2053.2278,2084.279
89,1279.9546599999999,46.01749071758115,1247.0357302197372,1312.8735897802626,732.26624,2076.5596,2107.9639
90,1298.18902,45.955874125701634,1265.3141680742608,1331.0638719257392,732.26624,2099.8914,2131.6487
91,1316.39415,46.029987249310274,1283.4662807394643,1349.3220192605359,755.34735,2123.2236,2155.334
92,1333.90228,46.38615772835202,1300.719621727579,1367.0849382724211,755.34735,2146.556,2179.0188
93,1352.72647,46.6230777168239,1319.3743293776631,1386.078610622337,778.5852,2169.888,2202.7039
94,1371.1662999999999,46.3694308499085,1337.9956074155887,1404.336992584411,778.5852,2193.2205,2226.389
95,1389.6434299999999,46.576438242862935,1356.3246532474516,1422.9622067525481,801.65955,2216.5522,2250.0737
96,1408.1583899999998,46.559680182999806,1374.8516012413054,1441.4651787586943,801.65955,2239.8845,2273.759
97,1426.4785600000002,46.793242701797595,1393.004690680508,1459.9524293194925,825.3796,2263.2168,2297.4438
98,1444.99231,46.73028348406417,1411.5634789917078,1478.4211410082924,825.3796,2286.5486,2321.1287
99,1463.31808,47.12144392821121,1429.6094296666447,1497.0267303333553,847.9742,2309.881,2344.814
100,1481.6421799999998,46.959302469379466,1448.049518678964,1515.2348413210357,847.9742,2333.213,2368.499
101,1499.2042700000002,47.12124976247855,1465.4957585644427,1532.9127814355577,871.9068,2356.5452,2392.1836
102,1516.8171000000002,47.5888290127701,1482.774102518658,1550.8600974813423,871.9068,2379.8772,2415.869
103,1535.4659100000001,47.865241439377414,1501.2251789803881,1569.706641019612,895.02484,2403.2095,2439.5542
104,1553.8488,48.11059862943116,1519.4325510200536,1588.2650489799464,895.02484,2426.5417,2463.2393
105,1572.17423,48.236899512373064,1537.667630811211,1606.6808291887892,918.19324,2449.874,2486.9243
106,1590.49775,48.436156857804995,1555.848610693091,1625.146889306909,918.19324,2473.205,2510.6086
107,1608.13527,48.45533653034514,1573.4724103818849,1642.7981296181151,940.33496,2496.5376,2534.2937
108,1626.11305,48.699617074726596,1591.2754426074673,1660.9506573925325,940.33496,2519.8699,2557.9788
109,1644.00048,48.89174888446696,1609.025429790513,1678.9755302094868,963.4911,2543.2024,2581.664
110,1662.87226,49.10806049965954,1627.7424697827435,1698.0020502172567,963.4911,2566.5344,2605.3489
111,1680.52635,49.434126974799064,1645.1633058779469,1715.8893941220533,988.2674,2589.8662,2629.034
112,1699.2096100000003,49.48778988984047,1663.8081777410778,1734.611042258923,988.2674,2613.1987,2652.719
113,1717.0901399999998,49.48876388499602,1681.6880109869162,1752.4922690130834,1012.2449,2636.5305,2676.4038
114,1735.51541,49.76932225744533,1699.912581617657,1771.118238382343,1012.2449,2659.8628,2700.0889
115,1753.8718099999999,50.01014694409415,1718.0967060149344,1789.6469139850653,1036.1678,2683.1953,2723.774
116,1772.3370400000003,50.28503799901784,1736.3652908004055,1808.3087891995951,1036.1678,2706.5276,2747.4595
117,1791.07361,50.401150426672885,1755.0187989734131,1827.1284210265867,1059.0786,2729.8594,2771.1443
118,1808.9214799999997,50.74029492494764,1772.6240596144503,1845.2189003855492,1059.0786,2753.192,2794.8293
119,1827.1333,50.83619000919629,1790.7672804036845,1863.4993195963154,1082.9655,2776.5237,2818.514
120,1845.7907000000002,50.90040290226921,1809.3787452671727,1882.2026547328278,1082.9655,2799.856,2842.199
121,1864.1970399999998,51.2744151385941,1827.5175330309996,1900.876546969,1106.023,2823.1882,2865.8843
122,1882.46078,51.03228012929773,1845.9544859820774,1918.9670740179229,1106.023,2846.5198,2889.5688
123,1901.15587,51.37912390187823,1864.401458894069,1937.910281105931,1129.3896,2869.8523,2913.2544
124,1919.88052,51.626952501119895,1882.9488229941044,1956.8122170058955,1129.3896,2893.1848,2936.9395
125,1938.0769100000002,51.672691245751665,1901.1124934672619,1975.0413265327386,1152.4711,2916.5166,2960.6243
126,1956.29598,52.261001338703785,1918.9107117794163,1993.681248220584,1152.4711,2939.8481,2984.309
127,1975.1075999999998,52.059214040423875,1937.8666817167775,2012.3485182832221,1175.992,2963.181,3007.9944
128,1993.3352000000002,51.989996063751455,1956.143797274408,2030.5266027255925,1175.992,2986.5132,3031.679
129,2011.2861300000004,52.088424468228375,1974.024315835522,2048.547944164479,1199.6296,3009.8447,3055.3638
130,2029.19324,51.9524387767676,1992.028704139021,2066.357775860979,1199.6296,3033.1772,3079.0493
131,2046.5552199999997,52.00666763106871,2009.3518911535937,2083.7585488464056,1224.2063,3056.5098,3102.7344
132,2065.8660800000002,51.97727625448555,2028.683776477809,2103.0483835221917,1224.2063,3079.8423,3126.4194
133,2084.21132,52.22698633173384,2046.8503846495585,2121.572255350441,1247.4982,3103.1736,3150.1042
134,2102.9088,52.66547861077715,2065.2341861695304,2140.58341383047,1247.4982,3126.506,3173.789
135,2122.33967,52.87511735283122,2084.5150896476425,2160.164250352357,1270.4359,3149.8384,3197.4744
136,2139.87241,53.18743051806818,2101.824414268065,2177.920405731935,1270.4359,3173.1707,3221.1594
137,2157.76607,53.24900088510897,2119.6740294807996,2195.8581105192006,1293.261,3196.5024,3244.8445
138,2176.27536,53.526219096941404,2137.9850095185043,2214.565710481496,1293.261,3219.8342,3268.5288
139,2194.01925,53.88608076419181,2155.471469989642,2232.5670300103575,1316.741,3243.1667,3292.214
140,2211.51343,53.885331641387545,2172.966185879814,2250.060674120186,1316.741,3266.499,3315.8994
141,2230.07396,53.77557967531359,2191.6052277066888,2268.5426922933116,1338.944,3289.8306,3339.5847
142,2248.6988999999994,53.78243010953181,2210.2252672012614,2287.1725327987374,1338.944,3313.163,3363.2686
143,2267.87929,54.06711424236135,2229.2020064408216,2306.556573559178,1362.8317,3336.495,3386.954
144,2286.0521500000004,54.240275603533064,2247.250994265261,2324.85330573474,1362.8317,3359.8276,3410.639
145,2305.0971200000004,54.10530514883408,2266.3925163121316,2343.801723687869,1385.9471,3383.1594,3434.3242
146,2321.8007600000005,54.182178356442314,2283.041164532185,2360.560355467816,1385.9471,3406.4917,3458.0095
147,2340.0150399999998,54.5765728206852,2300.973311728512,2379.0567682714877,1408.9154,3429.8242,3481.6943
148,2358.90513,55.0259651102812,2319.5419258506595,2398.2683341493407,1408.9154,3453.1565,3505.3796
149,2377.20697,55.14005577378088,2337.7621503066184,2416.651789693382,1431.5836,3476.4883,3529.0645
150,2395.6358200000004,55.217326971236545,2356.135723821886,2435.1359161781147,1431.5836,3499.8206,3552.7495
151,2414.3198399999997,55.2872685791866,2374.7697106096234,2453.869969390376,1454.3064,3523.1526,3576.434
152,2433.1184999999996,55.31025591407081,2393.5519264608643,2472.685073539135,1454.3064,3546.4849,3600.1194
153,2451.36722,55.3882542992605,2411.744849777365,2490.9895902226353,1477.5411,3569.8171,3623.8042
154,2468.94576,55.95547749011801,2428.917622750558,2508.973897249442,1477.5411,3593.149,3647.489
155,2486.95853,56.090045693510646,2446.834128456937,2527.082931543063,1500.5233,3616.481,3671.1746
156,2505.57478,56.30077173567771,2465.2996341274047,2545.849925872595,1500.5233,3639.814,3694.86
157,2524.18167,56.63448599570654,2483.6677993268722,2564.6955406731277,1523.917,3663.1455,3718.5447
158,2542.53127,56.917787208043435,2501.814737848157,2583.2478021518427,1523.917,3686.477,3742.2288
159,2560.4666700000002,57.132582976773286,2519.5964822116234,2601.336857788377,1547.4039,3709.81,3765.9146
160,2579.40552,57.13129148237414,2538.5362560910603,2620.2747839089393,1547.4039,3733.1416,3789.5994
161,2597.6405299999997,57.18737146045149,2556.731148891456,2638.5499111085433,1570.5057,3756.4739,3813.2844
162,2615.71043,57.263589467247456,2574.7465258139355,2656.6743341860647,1570.5057,3779.8064,3836.9695
163,2633.75754,57.43918735681729,2592.6680206509577,2674.8470593490424,1593.6177,3803.1392,3860.6543
164,2651.97748,57.41982907242256,2610.9018087333875,2693.0531512666125,1593.6177,3826.4712,3884.3394
165,2670.48492,57.485948811452126,2629.3619495214516,2711.607890478548,1617.2379,3849.8022,3908.0247
166,2689.38364,57.84952011358052,2648.0005862796615,2730.7666937203385,1617.2379,3873.135,3931.7092
167,2707.63517,57.93692433011479,2666.1895910697526,2749.0807489302474,1640.2952,3896.4668,3955.394
168,2724.94509,58.39413710114801,2683.172440756496,2766.717739243504,1640.2952,3919.7996,3979.0793
169,2743.1357100000005,58.361769776997164,2701.3862149453557,2784.885205054645,1663.7166,3943.1309,4002.7644
170,2761.3832200000006,58.47362347575188,2719.553709629493,2803.2127303705083,1663.7166,3966.4634,4026.4487
171,2779.7692700000002,58.463505152474845,2737.9469978419256,2821.591542158075,1686.4766,3989.7957,4050.1343
172,2798.2593100000004,58.68943441673775,2756.2754177824745,2840.2432022175262,1686.4766,4013.1282,4073.8196
173,2816.0945199999996,59.205590037874735,2773.741392294338,2858.4476477056614,1708.909,4036.4597,4097.5044
174,2833.84713,59.938892235936606,2790.969429502791,2876.724830497209,1708.909,4059.7915,4121.189
175,2852.7224799999995,60.45573786821786,2809.4750504104177,2895.969909589581,1732.8359,4083.1238,4144.874
176,2870.7621900000004,60.76260305691413,2827.2952422784824,2914.2291377215183,1732.8359,4106.456,4168.559
177,2888.95021,61.1368346231531,2845.215553143141,2932.684866856859,1756.8955,4129.7886,4192.244
178,2907.14383,61.080508972521905,2863.4494660863033,2950.8381939136966,1756.8955,4153.1206,4215.929
179,2925.6424100000004,61.32490976728338,2881.7732122899465,2969.5116077100542,1781.1039,4176.453,4239.6143
180,2944.63835,61.82209016455109,2900.4134908592473,2988.863209140753,1781.1039,4199.785,4263.2993
181,2962.71605,61.66305632601259,2918.6049568139288,3006.827143186071,1804.5929,4223.1167,4286.9844
182,2980.19162,61.753606781049214,2936.0157509205796,3024.3674890794205,1804.5929,4246.4497,4310.67
183,2997.99927,62.05239202453664,2953.6096628332484,3042.388877166751,1827.9043,4269.7812,4334.354
184,3015.77404,62.318873280254664,2971.193803626659,3060.354276373341,1827.9043,4293.1143,4358.0396
185,3033.71994,62.70693345148795,2988.862102103235,3078.577777896765,1850.7953,4316.4453,4381.7246
