t,ppo_mean,ppo_std,ppo_ci_lo,ppo_ci_hi,caetc_mean,da_ref_mean,planner_first-best_mean
274,26913.79411111111,1775.1575929921996,25549.28719441808,28278.30102780414,13826.84,47058.543,48369.47
275,27039.29888888889,1775.8509255667016,25674.25902960124,28404.338748176542,13826.84,47230.293,48546.0
276,27167.62933333333,1774.3977364467212,25803.706494085647,28531.552172581014,13986.491,47402.04,48722.53
277,27296.610444444446,1774.1457814963453,25932.88127491591,28660.33961397298,13986.491,47573.79,48899.07
278,27423.884666666665,1774.2012729889186,26060.11284260102,28787.65649073231,14145.012,47745.535,49075.6
279,27551.388555555557,1774.166983852923,26187.643088453042,28915.134022658072,14145.012,47917.273,49252.13
280,27678.350000000002,1773.0159613534224,26315.48928711201,29041.210712887994,14301.95,48089.027,49428.66
281,27807.11088888889,1772.8350014221885,26444.38927411747,29169.832503660306,14301.95,48260.773,49605.19
282,27933.61733333333,1773.2963676789898,26570.54108106324,29296.693585603425,14460.641,48432.51,49781.723
283,28060.29977777778,1772.9033710082579,26697.525609490294,29423.073946065262,14460.641,48604.27,49958.25
284,28188.69922222222,1773.1218444260096,26825.757120399816,29551.641324044627,14619.324,48776.02,50134.78
285,28315.68388888889,1772.9440878971939,26952.878422829985,29678.489354947793,14619.324,48947.758,50311.312
286,28441.76311111111,1772.118580100697,27079.59218651633,29803.934035705894,14780.888,49119.504,50487.844
287,28569.57088888889,1772.194164404076,27207.341865055394,29931.79991272239,14780.888,49291.258,50664.37
288,28697.548222222224,1771.6172471623759,27335.76265623707,30059.333788207376,14940.701,49462.992,50840.902
289,28825.221444444443,1771.2311734896518,27463.732640954557,30186.71024793433,14940.701,49634.742,51017.438
290,28953.021444444443,1771.3893111076059,27591.41108562091,30314.631803267974,15101.257,49806.492,51193.973
291,29081.53788888889,1771.0836368565044,27720.16249209438,30442.913285683404,15101.257,49978.24,51370.5
292,29207.894555555555,1771.5677314785423,27846.147050694293,30569.642060416816,15260.506,50149.984,51547.023
293,29335.14911111111,1770.4991690509517,27974.2229760421,30696.07524618012,15260.506,50321.734,51723.562
294,29462.608888888888,1769.814782072579,28102.208820220614,30823.008957557162,15421.88,50493.484,51900.094
295,29590.53011111111,1769.140456169566,28230.648375216442,30950.41184700578,15421.88,50665.22,52076.62
296,29719.066777777774,1769.2384335410948,28359.10972980847,31079.023825747077,15580.753,50836.97,52253.152
297,29846.41033333333,1769.2075003262757,28486.47706273779,31206.343603928868,15580.753,51008.723,52429.684
298,29974.562777777777,1769.4788066383264,28614.42096268974,31334.704592865815,15741.372,51180.453,52606.215
299,30102.83722222222,1768.5045279933395,28743.444303995577,31462.230140448864,15741.372,51352.207,52782.754
300,30231.49522222222,1768.1256372737475,28872.3935451843,31590.59689926014,15900.415,51523.957,52959.28
301,30358.917999999998,1767.217539966005,29000.51434834435,31717.321651655646,15900.415,51695.69,53135.81
302,30486.463555555558,1767.0495543045133,29128.18902910993,31844.738082001186,16059.614,51867.453,53312.34
303,30615.17522222222,1766.6316655045682,29257.2219135435,31973.12853090094,16059.614,52039.2,53488.867
304,30742.731111111112,1766.03837368384,29385.233846896386,32100.228375325838,16220.046,52210.945,53665.4
305,30870.167,1766.2115171722783,29512.536645918502,32227.7973540815,16220.046,52382.69,53841.938
306,30998.10011111111,1766.759600620473,29640.048462796953,32356.15175942527,16379.46,52554.434,54018.457
307,31126.28322222222,1767.404964131508,29767.735503599677,32484.830940844764,16379.46,52726.18,54194.99
308,31253.733666666667,1766.8612116351273,29895.60391321252,32611.863420120815,16538.08,52897.926,54371.527
309,31380.57966666667,1767.0238301000638,30022.324913594985,32738.834419738352,16538.08,53069.676,54548.062
310,31508.968777777776,1767.071465584427,30150.677408831452,32867.260146724104,16695.932,53241.426,54724.586
311,31635.693666666662,1768.0092221706589,30276.68147419845,32994.705859134876,16695.932,53413.164,54901.117
312,31763.19844444444,1768.235077976915,30404.01264383516,33122.38424505371,16855.871,53584.906,55077.65
313,31891.233111111113,1768.1101294992525,30532.143354403896,33250.32286781833,16855.871,53756.664,55254.188
314,32019.177222222224,1768.0343819102318,30660.145690266178,33378.20875417827,17016.764,53928.4,55430.715
315,32148.540333333327,1768.1613873837289,30789.411176328256,33507.6694903384,17016.764,54100.145,55607.24
316,32275.508777777774,1768.1842224549007,30916.362068183185,33634.65548737236,17177.404,54271.906,55783.773
317,32404.768777777776,1767.6823726849786,31046.007824064753,33763.5297314908,17177.404,54443.645,55960.3
318,32531.559444444443,1767.7417775675056,31172.752828096498,33890.36606079239,17338.13,54615.387,56136.836
319,32659.302111111116,1766.8365984519803,31301.19127702434,34017.412945197895,17338.13,54787.14,56313.367
320,32787.08977777779,1765.8534130942742,31429.734686857857,34144.44486869771,17496.125,54958.883,56489.902
321,32915.668,1765.6013673806005,31558.506648566065,34272.82935143393,17496.125,55130.63,56666.43
322,33044.20533333333,1764.7566450639172,31687.69329295119,34400.71737371547,17658.027,55302.383,56842.965
323,33171.42755555556,1764.1862320802543,31815.35397340645,34527.50113770467,17658.027,55474.125,57019.49
324,33298.76966666666,1762.707719579809,31943.832569830876,34653.70676350244,17818.264,55645.875,57196.016
325,33426.621,1762.125778658265,32072.131222554726,34781.110777445276,17818.264,55817.62,57372.555
326,33555.25111111111,1761.144961939635,32201.515256135513,34908.986966086704,17977.053,55989.363,57549.082
327,33683.11122222222,1760.4126822265828,32329.938247262104,35036.28419718234,17977.053,56161.105,57725.617
328,33812.02055555556,1760.308798696418,32458.927432545486,35165.113678565634,18138.857,56332.86,57902.145
329,33939.983,1759.939895807454,32587.173440852406,35292.792559147594,18138.857,56504.61,58078.68
330,34069.19655555556,1759.5626909083912,32716.676941760317,35421.716169350795,18298.129,56676.34,58255.207
331,34198.86266666666,1759.6662491815744,32846.26345093602,35551.4618823973,18298.129,56848.09,58431.742
332,34327.758444444444,1759.8139040810618,32975.04573111087,35680.47115777802,18459.744,57019.844,58608.273
333,34456.33188888888,1759.5849752241613,33103.79514585221,35808.86863192556,18459.744,57191.582,58784.8
334,34584.49744444444,1759.6088156309138,33231.94237604891,35937.05251283997,18621.73,57363.336,58961.332
335,34714.50588888889,1759.440902912517,33362.07988963435,36066.93188814343,18621.73,57535.086,59137.863
336,34842.06833333333,1758.441797689435,33490.41031433744,36193.72635232922,18781.414,57706.832,59314.39
337,34968.64688888889,1758.461865274339,33616.97344458174,36320.32033319605,18781.414,57878.57,59490.93
338,35096.767333333344,1757.8723297387116,33745.547046153864,36447.987620512824,18943.129,58050.32,59667.44
339,35224.87833333333,1757.9103925477116,33873.62878848886,36576.127878177795,18943.129,58222.07,59843.984
340,35352.24277777778,1758.0950071689667,34000.8513255733,36703.63422998226,19101.732,58393.812,60020.52
341,35478.921,1757.99507290244,34127.60636407281,36830.235635927194,19101.732,58565.562,60197.055
342,35606.19244444445,1757.4792685798673,34255.27429081753,36957.11059807138,19260.625,58737.31,60373.586
343,35736.15933333333,1757.3777067114784,34385.31924706924,37086.99941959742,19260.625,58909.055,60550.113
344,35864.53211111111,1757.3256057545545,34513.73207318772,37215.332149034504,19420.943,59080.797,60726.645
345,35991.40544444444,1757.580376973206,34640.409572026474,37342.40131686241,19420.943,59252.547,60903.176
346,36119.04877777778,1757.3165379271295,34768.25571000357,37469.84184555199,19584.207,59424.285,61079.7
347,36248.25322222222,1756.6928564226018,34897.93955849084,37598.5668859536,19584.207,59596.035,61256.234
348,36376.23922222222,1756.2814565711544,35026.24178841039,37726.236656034045,19743.293,59767.79,61432.766
349,36505.78155555556,1756.6909122014843,35155.46938628482,37856.09372482629,19743.293,59939.53,61609.297
350,36633.62966666666,1756.339145232278,35283.58788942447,37983.671443908854,19903.752,60111.273,61785.832
351,36761.87177777777,1756.47423078911,35411.72616458469,38112.017390970854,19903.752,60283.03,61962.355
352,36889.96233333333,1756.2767374698517,35539.96852694388,38239.95613972278,20064.928,60454.77,62138.895
353,37018.76244444444,1756.7300715026004,35668.42017467027,38369.10471421861,20064.928,60626.51,62315.42
354,37147.22233333333,1756.13933284072,35797.334145491535,38497.11052117513,20223.494,60798.266,62491.95
355,37276.68255555556,1754.8845434354157,35927.75888423291,38625.60622687821,20223.494,60970.01,62668.48
356,37405.17066666667,1753.5518537286682,36057.27139133559,38753.06994199775,20383.242,61141.758,62845.008
357,37532.42766666666,1752.9273402709105,36185.008434874275,38879.84689845905,20383.242,61313.51,63021.547
358,37661.46033333333,1752.6611058012613,36314.24574747026,39008.6749191964,20541.758,61485.254,63198.074
359,37788.05088888889,1752.3045987228102,36441.11033862486,39134.99143915292,20541.758,61656.996,63374.605
360,37915.91188888889,1752.1252760641455,36569.10917822234,39262.714599555446,20701.828,61828.75,63551.137
361,38043.711444444445,1752.147937591109,36696.89131458626,39390.53157430263,20701.828,62000.5,63727.67
362,38169.971666666665,1752.1245687741498,36823.16949967133,39516.773833662,20863.81,62172.227,63904.2
363,38297.88655555555,1750.0200498243653,36952.70206502716,39643.07104608395,20863.81,62343.98,64080.74
364,38425.13111111111,1749.2758964671248,37080.51862748906,39769.74359473317,21024.46,62515.727,64257.26
365,38552.59311111111,1749.3551050981216,37207.91974234552,39897.26647987671,21024.46,62687.47,64433.79
366,38679.91122222222,1749.2498586271038,37335.31875305575,40024.50369138869,21184.262,62859.215,64610.32
367,38808.76766666667,1748.1656241690166,37465.008613881495,40152.52671945184,21184.262,63030.965,64786.85
368,38938.116777777774,1747.5486881408167,37594.83194400333,40281.40161155222,21343.195,63202.71,64963.383
369,39066.27544444444,1747.1259168201861,37723.31558147454,40409.23530741435,21343.195,63374.457,65139.918
370,39194.86288888889,1746.3329320557289,37852.51256796765,40537.213209810136,21502.256,63546.207,65316.434
371,39322.10022222222,1745.4500114681587,37980.42857414298,40663.77187030147,21502.256,63717.96,65492.98
372,39449.31011111112,1745.4539715422509,38107.63541904946,40790.984803172774,21661.848,63889.7,65669.51
373,39578.477,1744.6940241702114,38237.386455199165,40919.56754480083,21661.848,64061.445,65846.05
374,39707.207,1744.0026552846027,38366.64788836889,41047.766111631114,21820.863,64233.195,66022.57
375,39834.465888888895,1744.0110311694166,38493.90033898278,41175.03143879501,21820.863,64404.938,66199.11
376,39961.26177777778,1743.408909600583,38621.159059480866,41301.36449607469,21981.748,64576.684,66375.64
377,40088.28411111111,1742.5793218681204,38748.819070394726,41427.7491518275,21981.748,64748.438,66552.164
378,40215.23900000001,1741.8529512739437,38876.33229714824,41554.145702851776,22142.213,64920.168,66728.7
379,40343.66611111112,1742.3692480850211,39004.36254739891,41682.969674823325,22142.213,65091.918,66905.23
380,40472.084444444445,1741.5429281347845,39133.41604647299,41810.7528424159,22302.383,65263.668,67081.76
381,40601.16788888889,1741.0721888532805,39262.86133316068,41939.4744446171,22302.383,65435.418,67258.28
382,40728.687666666665,1741.3895350313637,39390.13717707214,42067.23815626119,22462.61,65607.16,67434.82
383,40856.47577777778,1740.9611962031045,39518.254538552996,42194.69701700256,22462.61,65778.914,67611.35
384,40984.865666666665,1740.1239753014725,39647.28797239563,42322.4433609377,22619.094,65950.65,67787.89
385,41112.85422222222,1739.5169516167969,39775.74312766019,42449.96531678424,22619.094,66122.4,67964.414
386,41240.93633333333,1738.9843459308368,39904.23463574272,42577.63803092394,22781.68,66294.14,68140.945
387,41368.14277777777,1738.3860046781026,40031.901005988184,42704.38454956736,22781.68,66465.9,68317.484
388,41497.20522222222,1738.2596752698341,40161.06055581192,42833.34988863252,22942.938,66637.64,68494.01
389,41625.414888888896,1738.413954856368,40289.151632690424,42961.67814508737,22942.938,66809.4,68670.54
390,41752.22777777778,1738.4132585051348,40415.96505684225,43088.490498713305,23103.04,66981.14,68847.07
391,41880.98511111111,1738.3518049811894,40544.769627535694,43217.20059468653,23103.04,67152.88,69023.6
392,42010.086888888894,1738.688316626464,40673.61273956496,43346.56103821283,23263.244,67324.64,69200.13
393,42139.11144444445,1737.7097334881691,40803.38950070836,43474.83338818053,23263.244,67496.375,69376.66
394,42266.775555555556,1736.9809571872188,40931.613798874016,43601.937312237096,23424.24,67668.125,69553.19
395,42395.52766666667,1736.915451887485,41060.416261815815,43730.63907151752,23424.24,67839.87,69729.71
396,42524.56711111111,1736.6546845495393,41189.65614978013,43859.478072442085,23582.918,68011.61,69906.26
397,42652.552888888895,1735.698792216296,41318.37669144901,43986.72908632878,23582.918,68183.36,70082.78
398,42781.745444444445,1734.846073302118,41448.224704785316,44115.26618410357,23742.61,68355.11,70259.32
399,42909.65088888889,1734.5041539958495,41576.39297167448,44242.9088061033,23742.61,68526.85,70435.84
400,43038.15244444445,1733.3837489107182,41705.75574681651,44370.54914207239,23902.293,68698.61,70612.375
401,43165.69266666667,1733.2582857571324,41833.39240855572,44497.992924777616,23902.293,68870.35,70788.91
402,43294.36922222222,1732.703534604721,41962.4953835951,44626.243060849345,24060.105,69042.09,70965.44
403,43422.38077777778,1733.0263428080655,42090.25880680006,44754.50274875549,24060.105,69213.85,71141.98
404,43552.26833333334,1732.1455487941832,42220.823400568384,44883.7132660983,24219.668,69385.59,71318.516
405,43682.37811111111,1731.0762967783542,42351.75507820284,45013.00114401938,24219.668,69557.34,71495.03
406,43811.122777777775,1731.1603485584305,42480.43513695203,45141.81041860352,24379.963,69729.08,71671.57
407,43940.946777777775,1729.6917016398313,42611.38803890785,45270.5055166477,24379.963,69900.83,71848.09
408,44069.09055555556,1729.9728564997126,42739.315701929125,45398.86540918199,24541.553,70072.586,72024.625
409,44197.11666666667,1729.6521079679585,42867.588362187096,45526.64497114624,24541.553,70244.32,72201.16
410,44325.270444444446,1728.5270537493116,42996.60693319172,45653.933955697175,24701.707,70416.07,72377.695
411,44452.96122222221,1727.8298933863368,43124.833595862794,45781.08884858163,24701.707,70587.81,72554.21
412,44581.284111111105,1727.689984868702,43253.26402795842,45909.30419426379,24863.02,70759.56,72730.75
413,44709.47611111111,1726.9746607713628,43382.00587473391,46036.9463474883,24863.02,70931.305,72907.28
414,44837.937777777785,1726.7820549033388,43510.615591376634,46165.259964178935,25019.838,71103.055,73083.82
415,44965.57833333334,1726.0729606272428,43638.801205043164,46292.35546162351,25019.838,71274.805,73260.336
416,45093.794555555556,1725.0918535791868,43767.77157290201,46419.8175382091,25178.182,71446.55,73436.875
417,45222.65377777777,1724.7350913587998,43896.90502684273,46548.40252871281,25178.182,71618.29,73613.41
418,45351.30533333333,1724.7095438913766,44025.57621992013,46677.03444674653,25338.248,71790.055,73789.94
419,45480.33322222222,1723.6388444645806,44155.42712124427,46805.23932320018,25338.248,71961.805,73966.45
420,45607.878666666664,1722.5726243018019,44283.79213505685,46931.96519827648,25497.852,72133.54,74143.01
421,45735.280111111104,1722.3675577864792,44411.35120757873,47059.20901464348,25497.852,72305.29,74319.52
422,45864.35055555556,1722.1282092073689,44540.60563162758,47188.09547948354,25659.857,72477.03,74496.055
423,45993.133,1721.2494095166019,44670.06358131233,47316.20241868767,25659.857,72648.77,74672.586
424,46121.052888888895,1720.6776727153501,44798.422946010534,47443.682831767255,25819.055,72820.52,74849.12
425,46249.896,1720.5434443549364,44927.369234173035,47572.42276582697,25819.055,72992.27,75025.65
426,46376.53255555556,1720.1038669032541,45054.34367886903,47698.72143224209,25980.05,73164.02,75202.19
427,46505.14800000001,1719.0340166789172,45183.78148299394,47826.51451700608,25980.05,73335.766,75378.71
428,46633.86744444445,1718.8385262467286,45312.65119468672,47955.08369420218,26139.57,73507.5,75555.25
429,46762.398111111106,1719.296853355932,45440.82955995034,48083.96666227187,26139.57,73679.25,75731.77
430,46891.03977777777,1719.0011987971961,45569.69848682868,48212.381068726856,26298.75,73851.0,75908.32
431,47019.456333333335,1719.2929130277653,45697.89081097692,48341.02185568975,26298.75,74022.76,76084.83
432,47148.51422222223,1718.1176557335048,45827.852082592646,48469.17636185181,26460.842,74194.51,76261.375
433,47276.566,1716.8184091454602,45956.90254970531,48596.22945029469,26460.842,74366.24,76437.89
434,47405.158444444445,1716.3778043842146,46085.83367295023,48724.48321593866,26621.695,74537.99,76614.42
435,47533.138666666666,1716.9078864912935,46213.40643799548,48852.87089533785,26621.695,74709.75,76790.97
436,47660.480444444445,1715.5045859871748,46341.8268880284,48979.13400086049,26781.965,74881.49,76967.5
437,47789.42766666666,1714.2587811193357,46471.731720642914,49107.12361269041,26781.965,75053.24,77144.016
438,47917.40277777778,1714.2091213740368,46599.745003613374,49235.06055194219,26940.627,75224.98,77320.555
439,48044.117222222216,1712.882147322516,46727.47945060785,49360.754993836585,26940.627,75396.734,77497.08
440,48172.89644444444,1712.3206827076883,46856.69025273793,49489.10263615096,27098.535,75568.484,77673.6
441,48302.44077777778,1711.27277998576,46987.04007540795,49617.84148014761,27098.535,75740.2,77850.14
442,48430.687000000005,1710.4186758833355,47115.94282016087,49745.43117983914,27254.627,75911.97,78026.68
443,48559.51999999999,1709.9439081716246,47245.14075892968,49873.8992410703,27254.627,76083.71,78203.195
444,48687.651777777784,1709.0584929174292,47373.95312711999,50001.35042843558,27412.766,76255.46,78379.74
445,48816.25988888888,1709.1326444096183,47502.50424034854,50130.01553742922,27412.766,76427.195,78556.266
446,48943.392222222225,1708.7839752559244,47629.904584518634,50256.879859925815,27572.287,76598.95,78732.805
447,49071.13644444445,1707.5036442989015,47758.63295623463,50383.63993265427,27572.287,76770.7,78909.32
448,49197.79977777778,1707.9316306078222,47884.96731016857,50510.63224538699,27729.752,76942.445,79085.875
449,49325.66088888889,1707.7846709425517,48012.94138447828,50638.38039329949,27729.752,77114.19,79262.375
450,49451.539777777776,1708.113727672267,48138.567337974026,50764.51221758153,27888.117,77285.95,79438.92
451,49580.97011111111,1707.3958768398177,48268.549460303395,50893.39076191883,27888.117,77457.7,79615.45
452,49708.20111111111,1706.6438943496266,48396.358485214056,51020.04373700817,28047.576,77629.44,79791.99
453,49837.03522222222,1706.6543663165064,48525.18454685885,51148.88589758559,28047.576,77801.18,79968.51
454,49965.202222222215,1706.5509444878708,48653.43104391368,51276.97340053075,28207.697,77972.92,80145.04
455,50092.10511111111,1705.8755715439374,48780.85307040308,51403.35715181914,28207.697,78144.68,80321.57
456,50220.49644444444,1705.4038878010774,48909.60697195693,51531.385916931955,28366.268,78316.42,80498.1
457,50348.25444444444,1704.0739669489192,49038.38723961845,51658.12164927043,28366.268,78488.164,80674.63
458,50477.513666666666,1702.789867495326,49168.63350805734,51786.39382527599,28525.871,78659.92,80851.164
459,50607.85766666666,1701.8004946418523,49299.73800735446,51915.97732597886,28525.871,78831.664,81027.695
460,50737.453222222226,1700.8224845667155,49430.08532800253,52044.82111644192,28684.828,79003.41,81204.24
461,50863.864888888886,1699.9358242286278,49557.17854213791,52170.55123563986,28684.828,79175.15,81380.76
462,50990.35488888889,1700.145370157171,49683.50747087867,52297.20230689911,28842.922,79346.89,81557.305
463,51119.07611111112,1699.3821650818018,49812.815344454175,52425.336877768066,28842.922,79518.66,81733.81
464,51245.63222222223,1699.1601137789205,49939.54213930617,52551.72230513829,29002.105,79690.41,81910.36
465,51373.53955555556,1699.3939144010362,50067.269757572365,52679.80935353875,29002.105,79862.14,82086.875
466,51502.78555555555,1699.4830941784994,50196.44720792715,52809.12390318395,29161.178,80033.89,82263.414
467,51631.81533333333,1698.7928553516308,50326.007550234615,52937.62311643205,29161.178,80205.64,82439.945
468,51759.61233333333,1698.372789733161,50454.12744125236,53065.0972254143,29322.219,80377.39,82616.484
469,51885.62011111111,1697.4916732735712,50580.81250509661,53190.4277171256,29322.219,80549.14,82792.99
470,52013.814777777785,1697.8547136711065,50708.72811421063,53318.90144134494,29483.51,80720.875,82969.54
471,52140.579999999994,1696.9740185929486,50836.17029859687,53444.989701403116,29483.51,80892.63,83146.07
472,52266.563666666676,1696.4614235983963,50962.54798065592,53570.57935267743,29646.04,81064.38,83322.586
473,52394.76466666667,1696.9116619668948,51090.40289680939,53699.12643652395,29646.04,81236.11,83499.12
474,52522.32877777779,1697.1099443496419,51217.81459458899,53826.84296096658,29805.736,81407.87,83675.664
475,52650.362888888885,1696.4756932593689,51346.33623424573,53954.38954353204,29805.736,81579.62,83852.18
476,52778.193444444434,1696.274706622584,51474.321281806464,54082.065607082404,29967.77,81751.36,84028.734
477,52906.41344444445,1695.711093962067,51602.974512848414,54209.852376040486,29967.77,81923.09,84205.25
478,53034.492666666665,1695.8746081895333,51730.92804690906,54338.05728642427,30129.22,82094.85,84381.77
479,53163.11122222223,1695.2494682421209,51860.027127565896,54466.19531687856,30129.22,82266.6,84558.305
480,53291.909666666674,1695.3145403382377,51988.775553169435,54595.04378016391,30288.826,82438.34,84734.85
481,53420.944666666655,1695.0705163163557,52117.99812663726,54723.89120669605,30288.826,82610.086,84911.36
482,53547.76455555556,1694.4566666638398,52245.28986213853,54850.23924897258,30449.518,82781.85,85087.91
483,53675.24244444445,1693.5446966544828,52373.468753231675,54977.01613565722,30449.518,82953.59,85264.44
484,53803.58955555557,1693.5759740644291,52501.79182239724,55105.3872887139,30610.084,83125.34,85440.984
485,53932.87211111111,1692.8938226515745,52631.59872594573,55234.145496276484,30610.084,83297.086,85617.49
486,54061.89566666666,1692.5709253794194,52760.87048231623,55362.920851017094,30767.58,83468.83,85794.02
487,54190.07100000001,1692.6202203195926,52889.007924204285,55491.13407579574,30767.58,83640.57,85970.555
488,54317.95733333334,1692.5027518824736,53016.98455177154,55618.93011489514,30926.64,83812.32,86147.086
489,54445.10088888889,1693.2579711993412,53143.54759437119,55746.65418340659,30926.64,83984.07,86323.62
490,54573.63677777777,1693.24272982241,53272.09519881948,55875.17835673606,31086.85,84155.83,86500.15
491,54700.679777777776,1692.8595259709816,53399.43275537483,56001.92680018072,31086.85,84327.56,86676.68
492,54828.75611111111,1692.9118974264018,53527.46883244391,56130.043389778315,31245.637,84499.3,86853.23
493,54956.48466666667,1692.5079077526489,53655.507921952216,56257.461411381126,31245.637,84671.05,87029.74
494,55083.71133333333,1691.7859640566232,53783.289523668354,56384.13314299831,31407.256,84842.8,87206.29
495,55211.861000000004,1691.3870372290617,53911.74583263969,56511.97616736032,31407.256,85014.555,87382.79
496,55339.96433333334,1691.4385852030666,54039.809542692616,56640.11912397406,31566.752,85186.305,87559.336
497,55467.079000000005,1690.8014498124842,54167.41395497441,56766.7440450256,31566.752,85358.05,87735.875
498,55594.86811111111,1690.0557722532742,54295.776244597204,56893.95997762501,31727.959,85529.78,87912.39
499,55722.80666666667,1690.0101095401762,54423.74989962117,57021.86343371217,31727.959,85701.54,88088.92
500,55850.566,1689.4306399647637,54551.95465270021,57149.17734729979,31889.936,85873.29,88265.47
501,55979.45533333333,1688.3128477519358,54681.70319718857,57277.20746947809,31889.936,86045.03,88441.984
502,56107.70522222222,1687.130883282086,54810.86162439584,57404.5488200486,32051.314,86216.77,88618.52
503,56237.02377777778,1687.0433603046326,54940.24745606737,57533.80009948819,32051.314,86388.52,88795.05
504,56364.489111111114,1687.5395998722827,55067.331345902356,57661.64687631987,32209.887,86560.28,88971.57
505,56490.94633333334,1687.5489107902179,55193.7814111195,57788.111255547185,32209.887,86732.01,89148.1
506,56619.33144444444,1687.2328416182,55322.40947450316,57916.25341438572,32370.959,86903.766,89324.664
507,56748.187777777785,1687.206293834927,55451.286214269174,58045.089341286395,32370.959,87075.516,89501.17
508,56875.38399999999,1686.3051532406587,55579.17511447031,58171.59288552967,32529.82,87247.26,89677.72
509,57003.54377777778,1685.7028414237025,55707.79787009495,58299.2896854606,32529.82,87418.99,89854.24
510,57131.37711111111,1685.1821751356315,55836.03142296607,58426.72279925615,32690.016,87590.75,90030.76
511,57258.08211111111,1685.2175839624886,55962.70920533235,58553.455016889864,32690.016,87762.5,90207.29
512,57386.10277777777,1684.7046192559833,56091.124171577154,58681.08138397839,32848.43,87934.24,90383.836
513,57514.52788888888,1683.9303575126285,56220.144432948895,58808.91134482886,32848.43,88105.984,90560.36
514,57641.66888888889,1683.662611645327,56347.4912406413,58935.84653713648,33008.26,88277.74,90736.9
515,57769.97788888888,1683.3746602192011,56476.02157970109,59063.93419807668,33008.26,88449.49,90913.414
516,57898.768000000004,1683.3234944580613,56604.8510202978,59192.68497970221,33167.668,88621.234,91089.96
517,58026.729999999996,1682.2024743532666,56733.67471263022,59319.78528736977,33167.668,88792.98,91266.48
518,58154.199555555555,1681.1620168203679,56861.94403464357,59446.45507646754,33329.383,88964.72,91443.01
519,58283.00155555555,1680.8981695819725,56990.948845584506,59575.054265526596,33329.383,89136.47,91619.54
520,58411.37899999999,1679.4180867153802,57120.46398243255,59702.29401756744,33489.17,89308.21,91796.07
521,58538.88644444443,1678.6433570540762,57248.5669368112,59829.20595207767,33489.17,89479.97,91972.62
522,58666.65288888888,1677.3636350713757,57377.31706265032,59955.98871512744,33648.926,89651.72,92149.14
523,58795.24133333334,1677.8107289610325,57505.561840308656,60084.92082635802,33648.926,89823.46,92325.664
524,58924.12477777777,1676.37260481141,57635.55072483174,60212.6988307238,33810.918,89995.195,92502.21
525,59052.72622222222,1676.5756281516785,57763.996111722125,60341.456332722315,33810.918,90166.945,92678.73
526,59180.18988888888,1676.789681736833,57891.295242237946,60469.08453553982,33971.31,90338.7,92855.27
527,59307.94022222221,1674.9853220573887,58020.432529198675,60595.44791524575,33971.31,90510.44,93031.77
528,59437.14766666667,1674.3979121239358,58150.09149688833,60724.20383644501,34130.812,90682.2,93208.33
529,59565.44544444444,1672.9273727601797,58279.519631284034,60851.37125760485,34130.812,90853.945,93384.86
530,59694.18188888889,1672.9781874423418,58408.217016106086,60980.14676167169,34291.164,91025.69,93561.375
531,59821.869777777785,1672.8873612303344,58535.974720201804,61107.764835353766,34291.164,91197.43,93737.914
532,59948.786,1673.2040500323028,58662.64751386172,61234.92448613828,34449.293,91369.19,93914.45
533,60078.53844444445,1671.6943824483221,58793.560391536645,61363.516497352255,34449.293,91540.93,94090.97
534,60204.91022222221,1671.4242140727454,58920.13983911151,61489.68060533292,34610.25,91712.67,94267.5
535,60333.26711111112,1671.846577798965,59048.172070500674,61618.362151721565,34610.25,91884.42,94444.03
536,60462.712333333344,1670.9141900910868,59178.333989359555,61747.09067730713,34770.305,92056.164,94620.555
537,60590.497777777775,1670.250372594389,59306.62968910146,61874.36586645409,34770.305,92227.91,94797.086
538,60717.29544444444,1670.4752301544393,59433.25451494702,62001.336373941864,34927.043,92399.664,94973.64
539,60845.725999999995,1669.737207683368,59562.25236479263,62129.19963520736,34927.043,92571.414,95150.16
540,60974.457,1669.9082670215003,59690.8518769456,62258.062123054406,35085.562,92743.15,95326.71
541,61102.28022222222,1669.1655759359057,59819.24598207268,62385.31446237177,35085.562,92914.89,95503.22
542,61230.45622222222,1670.123627164602,59946.685558707635,62514.22688573681,35245.867,93086.66,95679.74
543,61357.870111111115,1670.3292019665187,60073.94142881543,62641.7987934068,35245.867,93258.4,95856.27
544,61485.36866666666,1669.5671709638548,60202.02573325207,62768.71160008125,35402.562,93430.13,96032.82
545,61612.80966666667,1668.909602818859,60329.97218487259,62895.64714846075,35402.562,93601.89,96209.34
546,61739.12744444444,1668.3564693861983,60456.71513864471,63021.53975024418,35561.438,93773.63,96385.875
547,61866.811555555556,1668.6009908905055,60584.21129388913,63149.41181722198,35561.438,93945.39,96562.4
548,61994.74955555556,1668.4030382559026,60712.30145375379,63277.19765735733,35721.477,94117.14,96738.945
549,62122.01122222222,1668.9693605527764,60839.12780656764,63404.89463787681,35721.477,94288.87,96915.46
550,62249.66922222223,1668.427482272362,60967.20233108611,63532.13611335834,35880.086,94460.625,97091.984
551,62377.54544444443,1667.7275101521452,61095.616599509565,63659.4742893793,35880.086,94632.375,97268.52
552,62504.67166666667,1667.2253128409184,61223.128844757266,63786.21448857607,36039.94,94804.11,97445.055
553,62631.23333333333,1666.922048566833,61349.923620980626,63912.543045686034,36039.94,94975.87,97621.6
