t,ppo_mean,ppo_std,ppo_ci_lo,ppo_ci_hi,caetc_mean
87,5364.806611111111,451.86854441534325,5017.469700447621,5712.143521774601,7372.553
88,5404.561666666667,460.4721993484704,5050.611401385291,5758.511931948044,7457.2954
89,5442.833177777778,469.4691861572753,5081.967216234574,5803.699139320981,7542.038
90,5482.395244444445,478.34794986514555,5114.704460959291,5850.0860279295985,7626.7793
91,5519.811866666667,486.880679140354,5145.562246850444,5894.061486482889,7711.521
92,5557.071733333333,495.2860838512628,5176.36114750997,5937.782319156697,7796.2627
93,5593.457244444445,504.6916528040069,5205.5168983214235,5981.397590567466,7881.0063
94,5629.775455555555,513.2324169673647,5235.270096939697,6024.280814171412,7965.747
95,5666.998777777778,521.5107331601616,5266.1301420375485,6067.867413518007,8050.49
96,5703.697022222223,529.5932295862453,5296.615629754886,6110.778414689559,8135.2314
97,5739.293044444445,538.3933323100944,5325.447294219968,6153.138794668921,8219.975
98,5775.4967,546.9143118674945,5355.101145077072,6195.892254922927,8304.718
99,5810.525722222223,555.774870418083,5383.319339080003,6237.732105364442,8389.459
100,5846.150666666666,563.8039341216213,5412.772598823722,6279.528734509611,8474.2
101,5879.9646,572.3554340274122,5440.013267442071,6319.915932557929,8558.941
102,5914.401933333334,580.4197395716806,5468.25182679786,6360.552039868807,8584.541
103,5949.285355555556,588.7472996816592,5496.734119670158,6401.836591440953,8669.283
104,5983.863611111112,597.1189207503026,5524.87737762483,6442.849844597394,8682.802
105,6017.3498,604.9995888608664,5552.305948763341,6482.393651236659,8767.544
106,6050.899377777776,612.2098215475204,5580.31325107738,6521.485504478172,8776.859
107,6083.473511111111,619.5490054558302,5607.24598826352,6559.701033958702,8861.601
108,6115.388755555556,626.3943713417253,5633.899418694678,6596.878092416433,8867.912
109,6147.4064,634.0717087405217,5660.015739209462,6634.797060790538,8952.656
110,6179.468377777777,641.1996745479616,5686.598677444722,6672.338078110833,8957.836
111,6211.041244444445,648.2223217574509,5712.773459609669,6709.30902927922,9042.579
112,6241.765688888889,655.2892766531502,5738.065761649852,6745.465616127925,9049.237
113,6272.581977777778,662.458753125062,5763.371103074915,6781.792852480641,9133.979
114,6303.6922,668.7978166311997,5789.608689744313,6817.775710255688,9138.558
115,6333.764777777778,674.8185884277211,5815.053292635457,6852.4762629200995,9223.301
116,6364.081944444444,680.921891178893,5840.679045507922,6887.484843380967,9226.981
117,6393.556355555555,687.1226771638545,5865.387110578086,6921.725600533023,9311.723
118,6423.303866666667,692.7541624643604,5890.805878892429,6955.801854440905,9316.1875
119,6452.426988888889,698.5889261147063,5915.444004746106,6989.409973031673,9400.93
120,6481.67121111111,704.5910341382607,5940.074598327574,7023.267823894646,9405.5205
121,6509.745522222222,710.7920381676358,5963.382395793967,7056.108648650476,9490.263
122,6539.077066666667,716.8515924940671,5988.05615446033,7090.097978873004,9496.066
123,6567.150466666666,722.5682343298504,6011.735354556064,7122.5655787772685,9580.811
124,6595.556866666667,727.9017228963744,6036.042072326241,7155.071661007092,9587.139
125,6623.482288888889,733.1932391412673,6059.900075101056,7187.064502676722,9671.88
126,6651.743244444444,738.3144790457657,6084.224497190896,7219.261991697992,9675.958
127,6679.037888888889,742.8804281883686,6108.009442434016,7250.066335343762,9760.7
128,6706.5298,747.9896373797836,6131.5740677041185,7281.485532295882,9765.963
129,6734.428355555556,752.9213395818518,6155.681781369152,7313.174929741959,9850.706
130,6762.6028888888895,757.4904008522458,6180.344223307976,7344.861554469803,9856.328
131,6790.4768,762.5344925133205,6204.340902342825,7376.612697657176,9941.071
132,6817.645155555555,766.76844914446,6228.254750731819,7407.035560379291,9945.706
133,6843.832555555555,771.2428828396136,6251.002796530578,7436.6623145805315,10030.448
134,6870.259488888889,775.5698359376485,6274.103739284944,7466.415238492834,10034.849
