t,ppo_mean,ppo_std,ppo_ci_lo,ppo_ci_hi,caetc_mean
165,3404.306544444445,62.8709144721968,3355.979681525461,3452.6334073634293,1923.53
166,3425.078922222222,63.426324581552436,3376.325133300268,3473.832711144176,1934.8634
167,3445.6892444444443,63.94264989901331,3396.538572750099,3494.8399161387897,1946.1963
168,3466.388366666667,64.48659129885067,3416.8195845998766,3515.9571487334574,1957.6332
169,3487.1161333333334,65.03056376712424,3437.1292170127845,3537.1030496538824,1969.0695
170,3507.8306444444443,65.4985599056596,3457.483994446988,3558.1772944419004,1980.9741
171,3528.5970666666667,65.9130355803008,3477.931822462656,3579.2623108706775,1992.8787
172,3549.1756444444445,66.45431843567637,3498.094333406163,3600.256955482726,2004.0177
173,3569.917311111111,66.8833702695678,3518.506201638439,3621.3284205837826,2015.1561
174,3590.613844444444,67.36064505507117,3538.835869095439,3642.391819793449,2027.0078
175,3611.3886666666667,67.79595636134954,3559.276081426869,3663.5012519064644,2038.8589
176,3632.1169000000004,68.33155655251821,3579.592616008319,3684.641183991682,2050.6821
177,3652.742477777778,68.81116830754623,3599.849531555967,3705.6354239995885,2062.5046
178,3673.5295333333333,69.09097064676767,3620.421511994428,3726.637554672239,2074.0986
179,3694.1294222222223,69.66552315901633,3640.579760726938,3747.6790837175067,2085.6929
180,3714.928855555556,70.18065399296506,3660.9832294491857,3768.874481661926,2096.78
181,3735.618588888889,70.71027524261318,3681.2658598519256,3789.9713179258524,2107.8677
182,3756.475055555555,71.23171822417156,3701.7215099613427,3811.2286011497677,2118.6174
183,3777.1602666666668,71.80260090997746,3721.9679017943927,3832.352631538941,2129.367
184,3797.8642333333337,72.26385473303718,3742.317317386608,3853.4111492800594,2140.753
185,3818.5978666666665,72.83928479484808,3762.6086360192553,3874.5870973140777,2152.1396
186,3839.315411111111,73.34137061785876,3782.94024313567,3895.6905790865526,2163.6067
187,3859.9447777777773,73.75467436116804,3803.251916421947,3916.6376391336075,2175.074
188,3880.597322222222,74.21167623662357,3823.553178128193,3937.641466316251,2187.2212
189,3901.3570444444445,74.72561001245006,3843.9178558796566,3958.7962330092323,2199.3684
