t,ppo_mean,ppo_std,ppo_ci_lo,ppo_ci_hi,caetc_mean
106,9968.7612,46.106863986829424,9911.511966917476,10026.010433082525,29982.521
107,10061.3984,46.7874502650014,10003.304107438198,10119.492692561802,30265.377
108,10152.702399999998,47.74028001384128,10093.425013042644,10211.979786957352,30548.232
109,10244.411199999999,47.91323261584374,10184.919064023343,10303.903335976654,30831.084
110,10336.8666,48.71952512904861,10276.373319637676,10397.359880362323,31113.94
111,10431.746,49.351166070316985,10370.468433821112,10493.023566178887,31396.791
112,10525.0932,49.10383295324305,10464.122738448146,10586.063661551852,31679.646
113,10618.070199999998,49.143013294872006,10557.051089628507,10679.08931037149,31962.498
114,10710.2124,50.004004842612034,10648.124227420922,10772.300572579079,32245.352
115,10803.0736,50.594886597363015,10740.251750818852,10865.895449181147,32528.207
116,10895.639,51.8964256379955,10831.20107664984,10960.076923350158,32811.062
117,10990.380299999999,52.56700738058015,10925.109739442221,11055.650860557776,33093.918
118,11083.480399999999,53.457715549768906,11017.103879175633,11149.856920824364,33376.773
119,11171.691,54.134593205269645,11104.474024559611,11238.90797544039,33659.62
120,11264.4097,54.815127115605335,11196.347730103591,11332.47166989641,33942.48
121,11358.1758,55.58293167151237,11289.160474828865,11427.191125171137,34225.332
122,11451.877100000002,56.49555790768006,11381.7285996876,11522.025600312403,34508.18
123,11544.8234,56.88795737939622,11474.187671390653,11615.459128609345,34791.035
124,11639.500100000001,57.31098502730502,11568.33911319,11710.661086810002,35073.895
125,11732.6312,57.95338206869424,11660.672571911155,11804.589828088845,35356.75
126,11823.8491,58.73094247115365,11750.925003152992,11896.773196847007,35639.598
127,11914.6052,58.77376964003582,11841.627926199246,11987.582473800754,35922.453
128,12008.716,58.99190245703193,11935.467878533556,12081.964121466444,36205.305
129,12103.952,59.79022900106648,12029.712625205017,12178.191374794982,36488.16
130,12196.6878,60.18755840454089,12121.955075589294,12271.420524410705,36771.016
131,12288.8014,60.33959488014487,12213.879897371124,12363.722902628877,37053.867
132,12382.973999999998,61.210634533551826,12306.970958792479,12458.977041207518,37336.727
133,12472.066,61.7407195495812,12395.40477131209,12548.72722868791,37619.58
134,12565.3759,62.612075125729916,12487.63274046355,12643.119059536448,37902.43
135,12657.6328,63.62932352854318,12578.626559744547,12736.639040255452,38185.29
136,12752.3497,64.7533878183216,12671.947749584264,12832.751650415737,38468.137
137,12843.020399999998,65.33309966854507,12761.898642250508,12924.142157749488,38750.992
138,12937.619999999999,66.0519654249595,12855.605652521226,13019.634347478772,39033.844
139,13030.623,66.13246690544713,12948.508696731104,13112.737303268896,39316.695
140,13122.238399999998,67.30504046726354,13038.668154354149,13205.808645645848,39599.555
141,13215.041999999998,67.75584866268028,13130.912002047804,13299.171997952191,39882.406
142,13307.853,68.52739084847748,13222.765005892606,13392.940994107392,40165.258
143,13398.711000000001,69.57527761353187,13312.321882622246,13485.100117377757,40448.117
144,13489.336800000001,70.00353977621414,13402.41592491305,13576.257675086952,40730.97
145,13582.3941,70.92671864713594,13494.326946945122,13670.461253054877,41013.824
146,13674.181400000001,71.44190323122682,13585.47456079463,13762.888239205373,41296.676
147,13768.018600000001,71.25314787642704,13679.546131523153,13856.49106847685,41579.53
148,13858.574699999997,71.79111110506669,13769.43426194979,13947.715138050205,41862.383
149,13951.7362,72.31634571934669,13861.94359703863,14041.52880296137,42145.242
150,14045.7896,72.53524136445719,13955.725202196732,14135.853997803268,42428.098
151,14138.454199999998,72.97118351582395,14047.84850852208,14229.059891477917,42710.957
152,14232.694999999998,73.1127865116632,14141.913485180108,14323.476514819888,42993.8
153,14324.851200000001,73.80304165615368,14233.212620217622,14416.48977978238,43276.652
154,14415.9918,74.17964557461119,14323.88560469049,14508.09799530951,43559.504
155,14506.144400000001,74.39169479384122,14413.774910809127,14598.513889190875,43842.367
156,14599.3274,75.16211083917241,14506.001312941999,14692.653487058002,44125.215
157,14692.8364,75.04247592064124,14599.658859313267,14786.013940686733,44408.082
158,14785.214199999999,75.49392149835664,14691.476115592268,14878.95228440773,44690.926
159,14878.0722,75.83646242870303,14783.908794851148,14972.235605148853,44973.78
160,14972.424000000003,75.73411669782668,14878.387673860549,15066.460326139457,45256.637
161,15061.535800000001,76.19298251282771,14966.929716698054,15156.141883301949,45539.484
162,15154.1484,76.52574846612066,15059.129133194021,15249.167666805979,45822.344
163,15246.319599999999,76.4541073670996,15151.389287367467,15341.249912632531,46105.2
164,15337.823,76.76156349046062,15242.510930168062,15433.135069831938,46388.05
165,15430.823999999999,76.77911234183425,15335.4901403911,15526.157859608897,46670.902
166,15523.2203,77.06447627603758,15427.532114267617,15618.908485732385,46953.758
167,15612.3927,77.57682212136515,15516.068352876844,15708.717047123157,47236.617
168,15706.3476,78.53612822962413,15608.832117018961,15803.863082981037,47519.46
169,15794.753199999997,79.01052386359659,15696.64867703935,15892.857722960645,47802.32
170,15887.949499999999,79.30632295409968,15789.477693957973,15986.421306042024,48085.176
171,15979.038999999999,79.96086905168028,15879.754467633442,16078.323532366556,48368.023
172,16070.957,80.65035454664802,15970.816358317059,16171.097641682942,48650.883
173,16167.696600000001,80.55162077388655,16067.678552488103,16267.714647511899,48933.74
174,16261.732800000002,80.9477617028417,16161.222878558405,16362.242721441598,49216.586
175,16351.612400000002,81.27489252715186,16250.696291991157,16452.528508008847,49499.45
