t,ppo_mean,ppo_std,ppo_ci_lo,ppo_ci_hi,caetc_mean,da_ref_mean,planner_first-best_mean
37,13775.9366,26.44897231084854,13743.095863292132,13808.77733670787,0.0,21008.342,21326.184
38,14161.137599999998,26.722510441573608,14127.957220843073,14194.317979156924,0.0,21576.135,21902.568
39,14547.172,27.931500290890547,14512.490461672984,14581.853538327017,0.0,22143.93,22478.95
40,14930.0,30.492280350934813,14892.138833265108,14967.861166734892,0.0,22711.719,23055.334
41,15315.0874,31.589146582331043,15275.864293954739,15354.310506045262,0.0,23279.512,23631.72
42,15699.645200000003,32.03156073624942,15659.872764227524,15739.417635772481,0.0,23847.305,24208.102
43,16083.5707,33.311819868478686,16042.208612554661,16124.93278744534,0.0,24415.104,24784.488
44,16467.7298,33.90808871346097,16425.627346996596,16509.832253003406,0.0,24982.893,25360.867
45,16849.300799999997,34.68925859253861,16806.228396481263,16892.37320351873,0.0,25550.691,25937.248
46,17229.248400000004,34.681576244455485,17186.185535376306,17272.311264623702,0.0,26118.479,26513.637
47,17612.600599999998,35.6994605533469,17568.27386507561,17656.927334924385,0.0,26686.277,27090.018
48,17992.735200000003,37.235354553166346,17946.501400790985,18038.96899920902,0.0,27254.062,27666.402
49,18376.722999999998,37.59494841065805,18330.042706044158,18423.40329395584,0.0,27821.86,28242.785
50,18762.6376,38.28563156459646,18715.099709637747,18810.17549036225,0.0,28389.654,28819.168
51,19145.44,39.08530617124509,19096.909182468393,19193.970817531605,0.0,28957.441,29395.555
52,19525.101199999997,39.74782347122997,19475.747758588812,19574.454641411183,0.0,29525.24,29971.94
53,19908.4848,41.170058843776225,19857.36542012975,19959.604179870246,0.0,30093.031,30548.322
54,20290.3698,43.222255513797336,20236.702281407353,20344.037318592647,0.0,30660.826,31124.705
55,20673.228,43.96903909002298,20618.633227126305,20727.822772873693,0.0,31228.623,31701.086
56,21058.7484,43.68022591860038,21004.51223604347,21112.984563956532,0.0,31796.406,32277.469
57,21446.7986,43.19783622243156,21393.1614019623,21500.435798037695,0.0,32364.203,32853.855
58,21829.061599999997,43.81701042745764,21774.655595643304,21883.46760435669,0.0,32931.996,33430.234
59,22209.9418,44.880581588254415,22154.21519762342,22265.66840237658,0.0,33499.793,34006.625
60,22595.606000000003,46.08838621062882,22538.379710106954,22652.832289893053,0.0,34067.582,34583.004
61,22977.288,47.13051430336854,22918.76773717268,23035.808262827322,0.0,34635.37,35159.387
62,23362.428000000004,48.28699529376437,23302.4717763623,23422.384223637706,0.0,35203.168,35735.77
63,23747.645,48.85254921188822,23686.98654842312,23808.30345157688,0.0,35770.96,36312.152
64,24131.376200000002,48.393917130152694,24071.287215367436,24191.46518463257,0.0,36338.754,36888.54
65,24514.078999999998,49.637173997922815,24452.446308074203,24575.711691925793,0.0,36906.55,37464.926
66,24893.618,51.6947793543983,24829.430453580557,24957.80554641944,0.0,37474.34,38041.305
